time,open,high,low,close,volume
2026-03-31 17:00:00,4568.03002,4568.34425,4556.98313,4558.88432,11361
2026-03-31 17:15:00,4558.89172,4566.25514,4554.97675,4560.74233,11278
2026-03-31 17:30:00,4560.54598,4565.412,4555.42517,4558.0011,9986
2026-03-31 17:45:00,4557.73577,4560.13609,4556.21255,4557.72802,3923
2026-03-31 18:00:00,4557.6106,4562.68106,4551.49031,4551.49031,11190
2026-03-31 18:15:00,4551.76246,4555.43337,4545.50884,4554.51658,9924
2026-03-31 18:30:00,4554.48161,4561.37743,4552.97906,4559.76403,8398
2026-03-31 18:45:00,4559.67052,4569.31361,4557.67007,4564.32377,11643
2026-03-31 19:00:00,4564.10401,4573.34438,4562.04644,4565.21605,11297
2026-03-31 19:15:00,4565.28532,4571.28371,4564.36713,4571.28371,6916
2026-03-31 19:30:00,4571.233,4575.21635,4568.23391,4571.5584,6982
2026-03-31 19:45:00,4571.47505,4573.37228,4568.17539,4569.09877,5196
2026-03-31 20:00:00,4568.80671,4571.12397,4564.6383,4567.84418,6485
2026-03-31 20:15:00,4567.69102,4569.40111,4561.22744,4562.32805,8173
2026-03-31 20:30:00,4562.58318,4562.66825,4549.20936,4554.67753,13458
2026-03-31 20:45:00,4554.77117,4564.61592,4551.12283,4554.56787,13493
2026-03-31 21:00:00,4554.62603,4560.92225,4554.56367,4558.37328,6358
2026-03-31 21:15:00,4558.57222,4562.16721,4555.42997,4560.55459,6737
2026-03-31 21:30:00,4560.57453,4560.57992,4536.16837,4543.88611,24411
2026-03-31 21:45:00,4544.22367,4550.34709,4539.2681,4547.15469,11078
2026-03-31 22:00:00,4547.36048,4550.24729,4542.86051,4549.93225,7386
2026-03-31 22:15:00,4549.94839,4581.20439,4549.85169,4580.0254,31352
2026-03-31 22:30:00,4581.05625,4589.24667,4568.52806,4589.0328,20718
2026-03-31 22:45:00,4588.52008,4591.88006,4577.20873,4581.57957,14671
2026-03-31 23:00:00,4581.52634,4594.86964,4576.9421,4580.29584,17927
2026-03-31 23:15:00,4580.4179,4581.2675,4572.76318,4579.46388,8504
2026-03-31 23:30:00,4579.40981,4588.23451,4577.3322,4578.88391,10902
2026-03-31 23:45:00,4578.81094,4581.26059,4570.36116,4575.98198,10899
2026-04-01 00:00:00,4575.81647,4581.50589,4568.79547,4578.85625,12710
2026-04-01 00:15:00,4578.81286,4587.59524,4575.48901,4575.48901,12106
2026-04-01 00:30:00,4575.45568,4588.41627,4572.22817,4587.89438,16188
2026-04-01 00:45:00,4588.02011,4607.51966,4586.82448,4607.3167,20695
2026-04-01 01:00:00,4606.81106,4620.96624,4605.02321,4611.38852,15943
2026-04-01 01:15:00,4611.34504,4617.97453,4603.01491,4617.97453,14959
2026-04-01 01:30:00,4617.69947,4627.84943,4605.8454,4606.37333,22004
2026-04-01 01:45:00,4606.52716,4609.12512,4593.18123,4600.54376,15943
2026-04-01 02:00:00,4600.38305,4618.98493,4600.12624,4618.98493,18858
2026-04-01 02:15:00,4618.74379,4622.61087,4610.9191,4611.02273,11691
2026-04-01 02:30:00,4610.88532,4621.50839,4608.89167,4620.62922,12616
2026-04-01 02:45:00,4620.72362,4623.66025,4610.4739,4611.40288,13186
2026-04-01 03:00:00,4611.50764,4618.44131,4607.85211,4612.47874,10589
2026-04-01 03:15:00,4612.45786,4618.61497,4610.33639,4617.73253,8278
2026-04-01 03:30:00,4617.74727,4649.66935,4616.55217,4644.20557,33117
2026-04-01 03:45:00,4645.28202,4645.28202,4632.18672,4640.78926,13095
2026-04-01 04:00:00,4640.50749,4654.01088,4639.22806,4643.50305,14782
2026-04-01 04:15:00,4643.41694,4657.6665,4642.65943,4647.32251,15007
2026-04-01 04:30:00,4647.41411,4662.89427,4646.44165,4657.77281,16452
2026-04-01 04:45:00,4658.18915,4665.94495,4654.94245,4655.44479,11002
2026-04-01 05:00:00,4655.27449,4668.01244,4655.27449,4666.49721,12737
2026-04-01 05:15:00,4666.61425,4668.74829,4660.62872,4664.90305,8119
2026-04-01 05:30:00,4664.74342,4670.38569,4662.2743,4665.47539,8111
2026-04-01 05:45:00,4664.8107,4671.84089,4664.8107,4667.96492,7030
2026-04-01 06:00:00,4668.51642,4674.82408,4664.14327,4670.0889,10680
2026-04-01 06:15:00,4669.60013,4678.59311,4669.39214,4672.42179,9200
2026-04-01 06:30:00,4672.63942,4684.30244,4672.27494,4679.38553,12027
2026-04-01 06:45:00,4679.07843,4684.74132,4679.07843,4683.73771,5662
2026-04-01 07:00:00,4683.78257,4684.65359,4677.28105,4679.1986,7372
2026-04-01 07:15:00,4679.04066,4681.69431,4670.37528,4671.61438,11319
2026-04-01 07:30:00,4671.70391,4675.01703,4667.47683,4668.59231,7540
2026-04-01 07:45:00,4668.50427,4670.17079,4666.74447,4668.12263,3426
2026-04-01 08:00:00,4667.90257,4672.26151,4667.90257,4672.08227,4358
2026-04-01 08:15:00,4672.03054,4672.29771,4671.84267,4672.14305,455
2026-04-01 08:30:00,4672.04079,4672.24183,4671.94562,4672.07705,296
2026-04-01 08:45:00,4672.02377,4672.22533,4671.93378,4671.99052,291
2026-04-01 09:00:00,4672.92247,4683.38379,4661.71292,4665.06593,21670
2026-04-01 09:15:00,4666.07813,4682.51066,4662.81339,4675.04531,19697
2026-04-01 09:30:00,4674.87231,4693.85419,4672.24897,4687.88578,21605
2026-04-01 09:45:00,4688.5979,4688.5979,4657.92829,4681.25104,30669
2026-04-01 10:00:00,4681.35886,4682.43254,4673.83972,4678.1937,8592
2026-04-01 10:15:00,4677.83466,4685.68402,4673.75551,4681.75776,11928
2026-04-01 10:30:00,4681.35272,4693.52408,4681.35272,4690.85143,12171
